S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
41.7,11.7,78.9,140.7,69.0,68.1,36.0,88.6,27.0,51.0,84.9,27.0,105.0,21.6,32.099999999999994,109.5,44.7,63.815384615384616,1444.4378698224853,55.46,70.44,66.7,51.974999999999994
43.8,10.8,81.6,142.8,72.0,62.4,36.0,82.4,27.0,51.0,77.6,27.0,105.0,23.4,35.4,114.0,43.8,63.03076923076923,1383.1952662721892,55.239999999999995,69.76,64.8,54.15
45.900000000000006,9.9,84.3,144.9,75.0,56.699999999999996,36.0,76.19999999999999,27.0,51.0,70.3,27.0,105.0,25.2,38.7,118.5,42.9,62.246153846153845,1321.9526627218934,55.019999999999996,69.08000000000001,62.900000000000006,56.325
48.0,9.0,87.0,147.0,78.0,51.0,36.0,70.0,27.0,51.0,63.0,27.0,105.0,27.0,42.0,123.0,42.0,61.46153846153846,1260.7100591715975,54.8,68.4,61.0,58.5
49.2,9.0,81.0,134.4,84.0,47.7,36.0,63.9,26.1,49.9,61.3,27.4,102.9,26.1,59.1,118.5,37.8,59.44615384615385,1253.6449704142012,54.879999999999995,64.34,58.9,60.375
50.4,9.0,75.0,121.8,90.0,44.4,36.0,57.8,25.2,48.8,59.6,27.8,100.8,25.2,76.2,114.0,33.6,57.43076923076923,1246.5798816568047,54.96,60.28,56.8,62.25
51.6,9.0,69.0,109.2,96.0,41.1,36.0,51.7,24.3,47.7,57.9,28.2,98.7,24.3,93.30000000000001,109.5,29.4,55.41538461538461,1239.5147928994083,55.04,56.220000000000006,54.7,64.125
52.8,9.0,63.0,96.6,102.0,37.8,36.0,45.6,23.4,46.6,56.2,28.6,96.6,23.4,110.4,105.0,25.2,53.4,1232.4497041420118,55.12,52.160000000000004,52.6,66.0
54.0,9.0,57.0,84.0,108.0,34.5,36.0,39.5,22.5,45.5,54.5,29.0,94.5,22.5,127.5,100.5,21.0,51.38461538461539,1225.3846153846155,55.2,48.1,50.5,67.875
55.2,9.0,51.0,71.4,114.0,31.200000000000003,36.0,33.400000000000006,21.6,44.4,52.8,29.4,92.4,21.6,144.60000000000002,96.0,16.799999999999997,49.36923076923077,1218.3195266272191,55.28,44.040000000000006,48.4,69.75
56.4,9.0,45.0,58.8,120.0,27.900000000000002,36.0,27.300000000000004,20.7,43.3,51.1,29.8,90.3,20.7,161.70000000000002,91.5,12.599999999999998,47.35384615384615,1211.2544378698226,55.36,39.980000000000004,46.3,71.625
57.6,9.0,39.0,46.2,126.0,24.6,36.0,21.200000000000003,19.8,42.2,49.4,30.2,88.2,19.8,178.8,87.0,8.399999999999999,45.33846153846154,1204.1893491124263,55.44,35.92,44.2,73.5
58.8,9.0,33.0,33.60000000000001,132.0,21.3,36.0,15.100000000000001,18.9,41.1,47.7,30.6,86.1,18.9,195.9,82.5,4.199999999999996,43.323076923076925,1197.1242603550297,55.52,31.86,42.099999999999994,75.375
60.0,9.0,27.0,21.0,138.0,18.0,36.0,9.0,18.0,40.0,46.0,31.0,84.0,18.0,213.0,78.0,0.0,41.30769230769231,1190.0591715976334,55.6,27.8,40.0,77.25
67.5,9.9,27.9,18.9,125.1,17.1,36.0,9.0,18.0,36.9,44.4,32.4,75.6,16.2,196.2,71.1,2.1,39.9,1187.0094674556217,54.18,27.42,36.9,71.4
75.0,10.8,28.8,16.8,112.2,16.2,36.0,9.0,18.0,33.8,42.8,33.8,67.2,14.4,179.4,64.2,4.2,38.49230769230769,1183.9597633136098,52.76,27.04,33.8,65.55
82.5,11.7,29.7,14.7,99.3,15.3,36.0,9.0,18.0,30.7,41.2,35.2,58.8,12.6,162.6,57.3,6.300000000000001,37.08461538461538,1180.9100591715978,51.34,26.66,30.7,59.7
90.0,12.6,30.6,12.6,86.4,14.4,36.0,9.0,18.0,27.6,39.6,36.6,50.4,10.8,145.8,50.4,8.4,35.676923076923075,1177.8603550295861,49.92,26.28,27.6,53.85
97.5,13.5,31.5,10.5,73.5,13.5,36.0,9.0,18.0,24.5,38.0,38.0,42.0,9.0,129.0,43.5,10.5,34.26923076923077,1174.8106508875744,48.5,25.9,24.5,48.0
105.0,14.4,32.4,8.399999999999999,60.599999999999994,12.6,36.0,9.0,18.0,21.4,36.4,39.4,33.599999999999994,7.199999999999999,112.19999999999999,36.599999999999994,12.600000000000001,32.86153846153846,1171.7609467455625,47.08,25.52,21.4,42.150000000000006
112.5,15.3,33.3,6.299999999999999,47.7,11.7,36.0,9.0,18.0,18.3,34.8,40.8,25.199999999999996,5.4,95.39999999999999,29.699999999999996,14.700000000000001,31.453846153846154,1168.7112426035505,45.66,25.14,18.3,36.300000000000004
120.0,16.2,34.2,4.199999999999999,34.8,10.8,36.0,9.0,18.0,15.2,33.2,42.2,16.799999999999997,3.5999999999999996,78.6,22.799999999999997,16.8,30.046153846153846,1165.6615384615388,44.239999999999995,24.76,15.2,30.450000000000003
127.5,17.1,35.1,2.099999999999998,21.89999999999999,9.9,36.0,9.0,18.0,12.099999999999998,31.6,43.6,8.399999999999991,1.8000000000000007,61.79999999999998,15.899999999999999,18.900000000000002,28.638461538461538,1162.6118343195271,42.82,24.38,12.099999999999998,24.6
135.0,18.0,36.0,0.0,9.0,9.0,36.0,9.0,18.0,9.0,30.0,45.0,0.0,0.0,45.0,9.0,21.0,27.23076923076923,1159.5621301775152,41.4,24.0,9.0,18.75
126.6,23.4,36.0,0.9,8.1,8.1,37.8,9.0,18.0,9.0,31.2,42.3,0.0,1.8,43.2,9.0,21.0,26.953846153846154,1096.4769230769234,39.0,25.86,8.7,18.75
118.2,28.8,36.0,1.8,7.2,7.2,39.6,9.0,18.0,9.0,32.4,39.6,0.0,3.6,41.4,9.0,21.0,26.676923076923075,1033.3917159763316,36.6,27.72,8.4,18.75
109.8,34.2,36.0,2.7,6.3,6.3,41.4,9.0,18.0,9.0,33.6,36.9,0.0,5.4,39.6,9.0,21.0,26.4,970.30650887574,34.2,29.58,8.1,18.75
101.4,39.6,36.0,3.6,5.4,5.4,43.2,9.0,18.0,9.0,34.8,34.2,0.0,7.2,37.8,9.0,21.0,26.123076923076923,907.2213017751482,31.799999999999997,31.44,7.8,18.75
93.0,45.0,36.0,4.5,4.5,4.5,45.0,9.0,18.0,9.0,36.0,31.5,0.0,9.0,36.0,9.0,21.0,25.846153846153847,844.1360946745565,29.4,33.3,7.5,18.75
84.6,50.400000000000006,36.0,5.4,3.5999999999999996,3.5999999999999996,46.8,9.0,18.0,9.0,37.2,28.799999999999997,0.0,10.8,34.2,9.0,21.0,25.569230769230767,781.0508875739647,27.0,35.16,7.2,18.75
76.19999999999999,55.800000000000004,36.0,6.3,2.7,2.7,48.6,9.0,18.0,9.0,38.4,26.099999999999998,0.0,12.6,32.4,9.0,21.0,25.29230769230769,717.9656804733729,24.599999999999998,37.02,6.9,18.75
67.8,61.2,36.0,7.2,1.7999999999999998,1.7999999999999998,50.4,9.0,18.0,9.0,39.6,23.4,0.0,14.4,30.6,9.0,21.0,25.015384615384615,654.8804733727811,22.2,38.88,6.6,18.75
59.39999999999999,66.6,36.0,8.1,0.9000000000000004,0.9000000000000004,52.2,9.0,18.0,9.0,40.8,20.7,0.0,16.2,28.8,9.0,21.0,24.738461538461536,591.7952662721895,19.8,40.74,6.300000000000001,18.75
51.0,72.0,36.0,9.0,0.0,0.0,54.0,9.0,18.0,9.0,42.0,18.0,0.0,18.0,27.0,9.0,21.0,24.46153846153846,528.7100591715977,17.4,42.6,6.0,18.75
49.8,69.0,33.3,9.0,0.9,0.9,54.9,8.1,17.5,9.4,43.2,17.1,0.4,21.3,25.2,9.0,18.9,24.115384615384613,515.8082840236686,17.06,41.88,6.266666666666667,18.6
48.6,66.0,30.6,9.0,1.8,1.8,55.8,7.2,17.0,9.8,44.4,16.2,0.8,24.6,23.4,9.0,16.8,23.769230769230766,502.9065088757397,16.72,41.160000000000004,6.533333333333333,18.45
47.4,63.0,27.9,9.0,2.7,2.7,56.7,6.3,16.5,10.2,45.6,15.3,1.2000000000000002,27.9,21.6,9.0,14.7,23.423076923076923,490.0047337278107,16.38,40.44,6.8,18.3
46.2,60.0,25.2,9.0,3.6,3.6,57.6,5.4,16.0,10.6,46.8,14.4,1.6,31.2,19.8,9.0,12.6,23.076923076923077,477.1029585798817,16.04,39.72,7.066666666666666,18.15
45.0,57.0,22.5,9.0,4.5,4.5,58.5,4.5,15.5,11.0,48.0,13.5,2.0,34.5,18.0,9.0,10.5,22.73076923076923,464.2011834319527,15.7,39.0,7.333333333333333,18.0
43.8,54.0,19.799999999999997,9.0,5.4,5.4,59.4,3.5999999999999996,15.0,11.4,49.2,12.6,2.4000000000000004,37.8,16.2,9.0,8.399999999999999,22.384615384615383,451.2994082840237,15.36,38.28,7.6,17.85
42.6,51.0,17.099999999999998,9.0,6.3,6.3,60.3,2.7,14.5,11.8,50.4,11.7,2.8000000000000003,41.099999999999994,14.4,9.0,6.299999999999999,22.038461538461537,438.3976331360947,15.02,37.56,7.866666666666666,17.7
41.4,48.0,14.399999999999999,9.0,7.2,7.2,61.2,1.7999999999999998,14.0,12.2,51.6,10.8,3.2,44.4,12.6,9.0,4.199999999999999,21.692307692307693,425.4958579881657,14.68,36.839999999999996,8.133333333333333,17.55
40.2,45.0,11.7,9.0,8.1,8.1,62.1,0.9000000000000004,13.5,12.6,52.8,9.9,3.6,47.7,10.8,9.0,2.099999999999998,21.346153846153847,412.59408284023675,14.34,36.12,8.399999999999999,17.4
39.0,42.0,9.0,9.0,9.0,9.0,63.0,0.0,13.0,13.0,54.0,9.0,4.0,51.0,9.0,9.0,0.0,21.0,399.69230769230774,14.0,35.4,8.666666666666666,17.25
36.0,39.6,9.0,8.1,9.0,11.1,63.9,0.0,12.6,13.5,51.7,8.1,4.5,51.9,8.1,9.9,17.4,20.546153846153846,394.91715976331363,13.32,34.46,9.399999999999999,21.825
33.0,37.2,9.0,7.2,9.0,13.2,64.8,0.0,12.2,14.0,49.4,7.2,5.0,52.8,7.2,10.8,34.8,20.092307692307692,390.1420118343196,12.64,33.519999999999996,10.133333333333333,26.4
30.0,34.8,9.0,6.3,9.0,15.3,65.7,0.0,11.8,14.5,47.1,6.3,5.5,53.7,6.3,11.7,52.199999999999996,19.638461538461538,385.3668639053255,11.96,32.58,10.866666666666667,30.975
27.0,32.4,9.0,5.4,9.0,17.4,66.6,0.0,11.4,15.0,44.8,5.4,6.0,54.6,5.4,12.6,69.6,19.184615384615384,380.5917159763314,11.280000000000001,31.64,11.6,35.55
24.0,30.0,9.0,4.5,9.0,19.5,67.5,0.0,11.0,15.5,42.5,4.5,6.5,55.5,4.5,13.5,87.0,18.73076923076923,375.81656804733734,10.600000000000001,30.7,12.333333333333332,40.125
21.0,27.6,9.0,3.5999999999999996,9.0,21.6,68.4,0.0,10.6,16.0,40.2,3.5999999999999996,7.0,56.4,3.5999999999999996,14.4,104.39999999999999,18.276923076923076,371.04142011834324,9.92,29.759999999999998,13.066666666666666,44.7
18.0,25.2,9.0,2.7,9.0,23.700000000000003,69.3,0.0,10.2,16.5,37.900000000000006,2.7,7.5,57.3,2.7,15.3,121.79999999999998,17.823076923076922,366.26627218934914,9.24,28.82,13.8,49.275
15.0,22.8,9.0,1.7999999999999998,9.0,25.8,70.2,0.0,9.8,17.0,35.6,1.7999999999999998,8.0,58.2,1.7999999999999998,16.2,139.2,17.369230769230768,361.49112426035504,8.56,27.88,14.533333333333333,53.85
12.0,20.400000000000002,9.0,0.9000000000000004,9.0,27.900000000000002,71.1,0.0,9.4,17.5,33.3,0.9000000000000004,8.5,59.1,0.9000000000000004,17.1,156.6,16.915384615384614,356.715976331361,7.880000000000001,26.939999999999998,15.266666666666666,58.425000000000004
9.0,18.0,9.0,0.0,9.0,30.0,72.0,0.0,9.0,18.0,31.0,0.0,9.0,60.0,0.0,18.0,174.0,16.46153846153846,351.9408284023669,7.2,26.0,16.0,63.0
9.0,18.0,9.0,0.0,9.9,29.1,81.3,1.0,9.0,18.0,28.8,0.0,9.0,61.5,0.0,17.1,174.0,17.084615384615383,489.42958579881656,7.58,27.42,15.7,63.15
9.0,18.0,9.0,0.0,10.8,28.2,90.6,2.0,9.0,18.0,26.6,0.0,9.0,63.0,0.0,16.2,174.0,17.707692307692305,626.9183431952663,7.96,28.84,15.4,63.3
9.0,18.0,9.0,0.0,11.7,27.3,99.9,3.0,9.0,18.0,24.4,0.0,9.0,64.5,0.0,15.3,174.0,18.33076923076923,764.407100591716,8.34,30.26,15.1,63.45
9.0,18.0,9.0,0.0,12.6,26.4,109.2,4.0,9.0,18.0,22.2,0.0,9.0,66.0,0.0,14.4,174.0,18.953846153846154,901.8958579881657,8.72,31.68,14.8,63.6
9.0,18.0,9.0,0.0,13.5,25.5,118.5,5.0,9.0,18.0,20.0,0.0,9.0,67.5,0.0,13.5,174.0,19.576923076923077,1039.3846153846155,9.1,33.1,14.5,63.75
9.0,18.0,9.0,0.0,14.4,24.6,127.80000000000001,6.0,9.0,18.0,17.799999999999997,0.0,9.0,69.0,0.0,12.6,174.0,20.2,1176.873372781065,9.48,34.52,14.2,63.9
9.0,18.0,9.0,0.0,15.3,23.7,137.10000000000002,7.0,9.0,18.0,15.599999999999998,0.0,9.0,70.5,0.0,11.7,174.0,20.823076923076922,1314.3621301775147,9.86,35.940000000000005,13.9,64.05
9.0,18.0,9.0,0.0,16.2,22.8,146.4,8.0,9.0,18.0,13.399999999999999,0.0,9.0,72.0,0.0,10.8,174.0,21.446153846153848,1451.8508875739644,10.24,37.36,13.6,64.2
9.0,18.0,9.0,0.0,17.1,21.9,155.7,9.0,9.0,18.0,11.2,0.0,9.0,73.5,0.0,9.9,174.0,22.06923076923077,1589.3396449704142,10.620000000000001,38.78,13.3,64.35
9.0,18.0,9.0,0.0,18.0,21.0,165.0,10.0,9.0,18.0,9.0,0.0,9.0,75.0,0.0,9.0,174.0,22.692307692307693,1726.8284023668639,11.0,40.2,13.0,64.5
10.2,20.4,9.0,0.9,21.0,18.9,165.0,9.0,8.5,17.1,9.4,0.9,11.7,70.8,0.0,8.1,157.5,23.230769230769234,1733.3065088757396,11.64,40.940000000000005,13.033333333333333,59.1
11.4,22.8,9.0,1.8,24.0,16.8,165.0,8.0,8.0,16.2,9.8,1.8,14.4,66.6,0.0,7.2,141.0,23.76923076923077,1739.7846153846153,12.28,41.68,13.066666666666666,53.7
12.6,25.2,9.0,2.7,27.0,14.7,165.0,7.0,7.5,15.3,10.2,2.7,17.1,62.4,0.0,6.3,124.5,24.307692307692307,1746.2627218934913,12.92,42.42,13.1,48.3
13.8,27.6,9.0,3.6,30.0,12.6,165.0,6.0,7.0,14.4,10.6,3.6,19.8,58.2,0.0,5.4,108.0,24.846153846153847,1752.740828402367,13.559999999999999,43.160000000000004,13.133333333333333,42.9
15.0,30.0,9.0,4.5,33.0,10.5,165.0,5.0,6.5,13.5,11.0,4.5,22.5,54.0,0.0,4.5,91.5,25.384615384615387,1759.2189349112427,14.2,43.900000000000006,13.166666666666668,37.5
16.2,32.4,9.0,5.4,36.0,8.399999999999999,165.0,4.0,6.0,12.6,11.4,5.4,25.200000000000003,49.8,0.0,3.5999999999999996,75.0,25.923076923076923,1765.6970414201185,14.84,44.64,13.200000000000001,32.099999999999994
17.4,34.8,9.0,6.3,39.0,6.299999999999999,165.0,3.0,5.5,11.7,11.8,6.3,27.900000000000002,45.599999999999994,0.0,2.7,58.5,26.46153846153846,1772.1751479289942,15.48,45.38,13.233333333333334,26.699999999999996
18.6,37.2,9.0,7.2,42.0,4.199999999999999,165.0,2.0,5.0,10.8,12.2,7.2,30.6,41.4,0.0,1.7999999999999998,42.0,27.0,1778.6532544378701,16.119999999999997,46.120000000000005,13.266666666666667,21.299999999999997
19.799999999999997,39.599999999999994,9.0,8.1,45.0,2.099999999999998,165.0,1.0,4.5,9.9,12.6,8.1,33.3,37.199999999999996,0.0,0.9000000000000004,25.5,27.53846153846154,1785.1313609467459,16.759999999999998,46.86,13.3,15.899999999999999
21.0,42.0,9.0,9.0,48.0,0.0,165.0,0.0,4.0,9.0,13.0,9.0,36.0,33.0,0.0,0.0,9.0,28.076923076923077,1791.6094674556216,17.4,47.6,13.333333333333334,10.5
26.4,45.3,9.0,9.0,48.0,0.9,157.2,0.0,3.6,8.1,13.5,18.6,36.9,29.7,0.9,0.0,8.1,28.96153846153846,1743.347928994083,20.22,46.800000000000004,13.8,9.675
31.8,48.6,9.0,9.0,48.0,1.8,149.4,0.0,3.2,7.2,14.0,28.2,37.8,26.4,1.8,0.0,7.2,29.846153846153847,1695.0863905325446,23.04,46.0,14.266666666666667,8.85
37.2,51.9,9.0,9.0,48.0,2.7,141.6,0.0,2.8,6.3,14.5,37.8,38.7,23.1,2.7,0.0,6.3,30.73076923076923,1646.824852071006,25.86,45.2,14.733333333333334,8.025
42.6,55.2,9.0,9.0,48.0,3.6,133.8,0.0,2.4,5.4,15.0,47.4,39.6,19.8,3.6,0.0,5.4,31.615384615384613,1598.5633136094675,28.68,44.4,15.200000000000001,7.2
48.0,58.5,9.0,9.0,48.0,4.5,126.0,0.0,2.0,4.5,15.5,57.0,40.5,16.5,4.5,0.0,4.5,32.5,1550.3017751479292,31.5,43.6,15.666666666666668,6.375
53.400000000000006,61.8,9.0,9.0,48.0,5.4,118.2,0.0,1.5999999999999996,3.5999999999999996,16.0,66.6,41.4,13.200000000000003,5.4,0.0,3.5999999999999996,33.38461538461539,1502.0402366863905,34.32,42.8,16.133333333333333,5.550000000000001
58.800000000000004,65.1,9.0,9.0,48.0,6.3,110.4,0.0,1.1999999999999997,2.7,16.5,76.2,42.3,9.900000000000002,6.3,0.0,2.7,34.26923076923077,1453.7786982248522,37.14,42.0,16.6,4.7250000000000005
64.2,68.4,9.0,9.0,48.0,7.2,102.6,0.0,0.7999999999999998,1.7999999999999998,17.0,85.8,43.2,6.600000000000001,7.2,0.0,1.7999999999999998,35.15384615384615,1405.5171597633137,39.96,41.2,17.066666666666666,3.9000000000000004
69.6,71.7,9.0,9.0,48.0,8.1,94.8,0.0,0.3999999999999999,0.9000000000000004,17.5,95.39999999999999,44.1,3.3000000000000007,8.1,0.0,0.9000000000000004,36.03846153846153,1357.2556213017751,42.78,40.4,17.53333333333333,3.075
75.0,75.0,9.0,9.0,48.0,9.0,87.0,0.0,0.0,0.0,18.0,105.0,45.0,0.0,9.0,0.0,0.0,36.92307692307692,1308.9940828402366,45.6,39.6,18.0,2.25
68.4,75.0,12.9,8.1,44.1,9.0,79.2,1.0,0.0,0.0,18.1,109.5,45.0,1.8,10.2,2.1,0.9,36.176923076923075,1346.9810650887573,44.6,38.660000000000004,18.0,3.75
61.8,75.0,16.8,7.2,40.2,9.0,71.4,2.0,0.0,0.0,18.2,114.0,45.0,3.6,11.4,4.2,1.8,35.43076923076923,1384.968047337278,43.6,37.72,18.0,5.25
55.2,75.0,20.7,6.3,36.3,9.0,63.6,3.0,0.0,0.0,18.3,118.5,45.0,5.4,12.6,6.300000000000001,2.7,34.684615384615384,1422.955029585799,42.6,36.78,18.0,6.75
48.6,75.0,24.6,5.4,32.4,9.0,55.8,4.0,0.0,0.0,18.4,123.0,45.0,7.2,13.8,8.4,3.6,33.93846153846154,1460.9420118343196,41.6,35.84,18.0,8.25
42.0,75.0,28.5,4.5,28.5,9.0,48.0,5.0,0.0,0.0,18.5,127.5,45.0,9.0,15.0,10.5,4.5,33.19230769230769,1498.9289940828403,40.6,34.9,18.0,9.75
35.400000000000006,75.0,32.4,3.5999999999999996,24.6,9.0,40.2,6.0,0.0,0.0,18.6,132.0,45.0,10.8,16.2,12.600000000000001,5.4,32.44615384615385,1536.915976331361,39.6,33.96,18.0,11.25
28.800000000000004,75.0,36.3,2.7,20.7,9.0,32.4,7.0,0.0,0.0,18.7,136.5,45.0,12.6,17.4,14.700000000000001,6.3,31.7,1574.9029585798817,38.6,33.02,18.0,12.75
22.200000000000003,75.0,40.2,1.7999999999999998,16.8,9.0,24.6,8.0,0.0,0.0,18.8,141.0,45.0,14.4,18.6,16.8,7.2,30.95384615384615,1612.8899408284024,37.6,32.08,18.0,14.25
15.600000000000001,75.0,44.1,0.9000000000000004,12.899999999999999,9.0,16.799999999999997,9.0,0.0,0.0,18.9,145.5,45.0,16.2,19.799999999999997,18.900000000000002,8.1,30.207692307692305,1650.8769230769233,36.6,31.14,18.0,15.75
9.0,75.0,48.0,0.0,9.0,9.0,9.0,10.0,0.0,0.0,19.0,150.0,45.0,18.0,21.0,21.0,9.0,29.46153846153846,1688.863905325444,35.6,30.2,18.0,17.25
9.0,71.7,48.9,0.9,9.0,8.1,12.6,12.0,0.0,0.0,19.2,140.4,42.7,22.2,22.8,21.0,14.1,28.807692307692307,1559.9076923076925,34.08,30.66,16.933333333333334,20.025
9.0,68.4,49.8,1.8,9.0,7.2,16.2,14.0,0.0,0.0,19.4,130.8,40.4,26.4,24.6,21.0,19.2,28.153846153846153,1430.9514792899408,32.56,31.119999999999997,15.866666666666667,22.8
9.0,65.1,50.7,2.7,9.0,6.3,19.8,16.0,0.0,0.0,19.6,121.2,38.1,30.6,26.4,21.0,24.299999999999997,27.5,1301.9952662721894,31.04,31.58,14.799999999999999,25.575
9.0,61.8,51.6,3.6,9.0,5.4,23.4,18.0,0.0,0.0,19.8,111.6,35.8,34.8,28.2,21.0,29.4,26.846153846153847,1173.039053254438,29.52,32.04,13.733333333333333,28.35
9.0,58.5,52.5,4.5,9.0,4.5,27.0,20.0,0.0,0.0,20.0,102.0,33.5,39.0,30.0,21.0,34.5,26.192307692307693,1044.0828402366865,28.0,32.5,12.666666666666666,31.125
9.0,55.2,53.4,5.4,9.0,3.5999999999999996,30.6,22.0,0.0,0.0,20.2,92.4,31.200000000000003,43.2,31.8,21.0,39.599999999999994,25.53846153846154,915.1266272189349,26.48,32.96,11.599999999999998,33.9
9.0,51.900000000000006,54.3,6.3,9.0,2.7,34.2,24.0,0.0,0.0,20.4,82.8,28.900000000000002,47.400000000000006,33.6,21.0,44.699999999999996,24.884615384615383,786.1704142011833,24.96,33.419999999999995,10.533333333333331,36.675
9.0,48.6,55.2,7.2,9.0,1.7999999999999998,37.8,26.0,0.0,0.0,20.6,73.2,26.6,51.6,35.4,21.0,49.8,24.23076923076923,657.2142011834319,23.439999999999998,33.879999999999995,9.466666666666665,39.45
9.0,45.3,56.1,8.1,9.0,0.9000000000000004,41.4,28.0,0.0,0.0,20.8,63.60000000000001,24.3,55.800000000000004,37.2,21.0,54.9,23.576923076923077,528.2579881656804,21.92,34.339999999999996,8.399999999999999,42.224999999999994
9.0,42.0,57.0,9.0,9.0,0.0,45.0,30.0,0.0,0.0,21.0,54.0,22.0,60.0,39.0,21.0,60.0,22.923076923076923,399.30177514792905,20.4,34.8,7.333333333333333,45.0
8.1,37.8,61.5,9.0,9.9,0.0,45.0,30.0,0.0,0.9,19.9,49.5,29.1,56.7,39.0,18.9,59.1,23.130769230769232,471.06390532544384,19.68,34.64,9.7,43.425
7.2,33.6,66.0,9.0,10.8,0.0,45.0,30.0,0.0,1.8,18.8,45.0,36.2,53.4,39.0,16.8,58.2,23.338461538461537,542.8260355029586,18.959999999999997,34.48,12.066666666666666,41.85
6.3,29.4,70.5,9.0,11.7,0.0,45.0,30.0,0.0,2.7,17.7,40.5,43.3,50.1,39.0,14.7,57.3,23.546153846153846,614.5881656804734,18.24,34.32,14.433333333333334,40.275
5.4,25.2,75.0,9.0,12.6,0.0,45.0,30.0,0.0,3.6,16.6,36.0,50.4,46.8,39.0,12.6,56.4,23.753846153846155,686.3502958579882,17.52,34.16,16.8,38.7
4.5,21.0,79.5,9.0,13.5,0.0,45.0,30.0,0.0,4.5,15.5,31.5,57.5,43.5,39.0,10.5,55.5,23.96153846153846,758.112426035503,16.799999999999997,34.0,19.166666666666668,37.125
3.5999999999999996,16.799999999999997,84.0,9.0,14.4,0.0,45.0,30.0,0.0,5.4,14.399999999999999,27.0,64.6,40.2,39.0,8.399999999999999,54.6,24.16923076923077,829.8745562130177,16.08,33.84,21.53333333333333,35.55
2.7,12.599999999999998,88.5,9.0,15.3,0.0,45.0,30.0,0.0,6.3,13.299999999999999,22.5,71.69999999999999,36.900000000000006,39.0,6.299999999999999,53.7,24.376923076923077,901.6366863905325,15.36,33.68,23.9,33.975
1.7999999999999998,8.399999999999999,93.0,9.0,16.2,0.0,45.0,30.0,0.0,7.2,12.2,18.0,78.8,33.6,39.0,4.199999999999999,52.8,24.584615384615386,973.3988165680473,14.639999999999999,33.52,26.266666666666666,32.4
0.9000000000000004,4.199999999999996,97.5,9.0,17.1,0.0,45.0,30.0,0.0,8.1,11.1,13.5,85.9,30.3,39.0,2.099999999999998,51.9,24.79230769230769,1045.1609467455621,13.919999999999998,33.36,28.633333333333333,30.825000000000003
0.0,0.0,102.0,9.0,18.0,0.0,45.0,30.0,0.0,9.0,10.0,9.0,93.0,27.0,39.0,0.0,51.0,25.0,1116.923076923077,13.2,33.2,31.0,29.25
0.0,0.0,111.0,8.1,18.0,0.0,40.5,28.5,0.0,9.0,9.0,9.0,93.0,26.1,36.9,0.0,48.9,25.084615384615386,1293.9976331360947,12.899999999999999,33.72,31.0,27.975
0.0,0.0,120.0,7.2,18.0,0.0,36.0,27.0,0.0,9.0,8.0,9.0,93.0,25.2,34.8,0.0,46.8,25.16923076923077,1471.0721893491125,12.6,34.24,31.0,26.7
0.0,0.0,129.0,6.3,18.0,0.0,31.5,25.5,0.0,9.0,7.0,9.0,93.0,24.3,32.7,0.0,44.7,25.253846153846155,1648.1467455621305,12.299999999999999,34.760000000000005,31.0,25.425
0.0,0.0,138.0,5.4,18.0,0.0,27.0,24.0,0.0,9.0,6.0,9.0,93.0,23.4,30.6,0.0,42.6,25.338461538461537,1825.2213017751483,12.0,35.28,31.0,24.15
0.0,0.0,147.0,4.5,18.0,0.0,22.5,22.5,0.0,9.0,5.0,9.0,93.0,22.5,28.5,0.0,40.5,25.423076923076923,2002.295857988166,11.7,35.8,31.0,22.875
0.0,0.0,156.0,3.5999999999999996,18.0,0.0,18.0,21.0,0.0,9.0,4.0,9.0,93.0,21.6,26.4,0.0,38.4,25.50769230769231,2179.370414201184,11.399999999999999,36.32,31.0,21.6
0.0,0.0,165.0,2.7,18.0,0.0,13.5,19.5,0.0,9.0,3.0,9.0,93.0,20.7,24.299999999999997,0.0,36.3,25.592307692307692,2356.4449704142016,11.1,36.84,31.0,20.325000000000003
0.0,0.0,174.0,1.7999999999999998,18.0,0.0,9.0,18.0,0.0,9.0,2.0,9.0,93.0,19.8,22.2,0.0,34.2,25.676923076923078,2533.5195266272194,10.799999999999999,37.36,31.0,19.05
0.0,0.0,183.0,0.9000000000000004,18.0,0.0,4.5,16.5,0.0,9.0,1.0,9.0,93.0,18.9,20.099999999999998,0.0,32.099999999999994,25.76153846153846,2710.594082840237,10.5,37.879999999999995,31.0,17.775
0.0,0.0,192.0,0.0,18.0,0.0,0.0,15.0,0.0,9.0,0.0,9.0,93.0,18.0,18.0,0.0,30.0,25.846153846153847,2887.668639053255,10.2,38.4,31.0,16.5
0.0,2.1,172.8,0.0,17.1,2.1,0.0,13.5,0.0,8.5,0.4,9.0,88.3,18.0,19.2,0.0,31.2,24.138461538461538,2615.7656804733733,9.62,35.06,30.133333333333333,17.1
0.0,4.2,153.6,0.0,16.2,4.2,0.0,12.0,0.0,8.0,0.8,9.0,83.6,18.0,20.4,0.0,32.4,22.430769230769233,2343.8627218934917,9.04,31.72,29.266666666666666,17.7
